Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
なか,なか,"1. inside, interior, in<br>2. among, within<br>3. middle, center, centre<br>4. during, while, middle, midst, amid<br>5. interval, gap<br>6. mean, average<br>7. second (of three, e.g. sons, volumes), middle<br>8. medium grade, medium quality<br>9. red-light district",Unlabeled,5,肉マンはホカホカで<b>なか</b>にジューシーな,The meat man is warm and juicy inside.,"S01E07, S01E09, S01E22, S01E27, S01E37"
真似,まね,"1. imitating, copying, mimicry<br>2. behavior, behaviour, action, conduct",N3,5,そんな<b>真似</b>はやめるでござる。,Please stop imitating me like that.,"S01E07, S01E08, S01E15, S01E18, S01E40"
引き分け,ひきわけ,"1. draw (in competition), tie game",N1,5,永遠に<b>引き分け</b>なんだよ。,It's a tie forever.,"S01E07, S01E14, S01E15, S01E26"
疲れる,つかれる,"1. to get tired, to tire, to get fatigued, to become exhausted, to grow weary<br>2. to become worn out (of a well-used object)<br>3. to starve",N5,5,こんなに<b>疲れる</b>とは,I can't believe I'm so tired,"S01E07, S01E18, S01E24, S01E44"
応える,こたえる,"1. to respond, to answer, to meet (e.g. demands, expectations)<br>2. to affect, to take a toll, to strike home, to have an effect on, to be hard on someone (e.g. heat, cold, work, illness, etc.), to be a strain",Unlabeled,5,＜見事　期待に<b>応え</b>た　シュン。,<Shun splendidly met expectations.,"S01E07, S01E13, S01E24, S01E33"
固定,こてい,"1. fixing (in place), being fixed (in place), securing, anchoring, fastening down<br>2. fixing (e.g. salary, capital), keeping the same<br>3. fixation (histology)<br>4. user name (on an online forum like 2ch where the majority of users post anonymously)<br>5. user of an online handle (instead of posting anonymously)",N1,5,コツとしては　ひじを<b>固定</b>して,The trick is to keep your elbows steady.,"S01E07, S01E10, S01E12, S01E46, S01E48"
三角形,さんかくけい,1. triangle,Unlabeled,5,＜ブランコは<b>三角形</b>の中を揺らすトリック。,<The swing is a trick where you swing inside a triangle.,"S01E07, S01E27"
余裕,よゆう,"1. surplus, margin, leeway, room, space, time, allowance, flexibility, scope<br>2. composure, placidity, complacency, calm",N3,5,<b>余裕</b>を見せたのが間違いだ。,It was a mistake to show some leeway.,"S01E07, S01E09, S01E16, S01E27, S01E48"
書く,かく,"1. to write, to compose, to pen<br>2. to draw, to paint",N5,5,<b>書き</b>まくっているでござる。,Degozaru is writing a lot.,"S01E07, S01E10, S01E14, S01E15"
予感,よかん,"1. presentiment, premonition, hunch<br>2. to have a premonition, to have a hunch",N1,5,何か起こりそうな<b>予感</b>なのだ。,It feels like something is about to happen.,"S01E07, S01E09, S01E28, S01E30, S01E34"
ついに,ついに,"1. finally, at last<br>2. in the end, after all, never (happened)",Unlabeled,5,<b>ついに</b>銀をはがすぞ～！,Finally peeling off the silver!,"S01E07, S01E08, S01E09, S01E41, S01E47"
セントアクアス,セントアクアス,1. St.Aquas (Auto-translated),Unlabeled,5,<b>セントアクアス</b>と戦うのさ。,Fight against St. Aquas.,"S01E08, S01E24"
水,みず,"1. water (esp. cool, fresh water, e.g. drinking water)<br>2. fluid (esp. in an animal tissue), liquid<br>3. flood, floodwaters<br>4. water offered to wrestlers just prior to a bout<br>5. break granted to wrestlers engaged in a prolonged bout",N5,5,ちょっと　お<b>水</b>の感覚早いな。,The water feels a little fast.,"S01E08, S01E30, S01E33"
自在,じざい,"1. being able to do as one pleases, doing at will<br>2. pothook",N1,5,<b>自在</b>に操る　銀はがし最強の技！,The most powerful silver peeling technique that can be freely manipulated!,"S01E08, S01E17, S01E27, S01E47, S01E50"
周,しゅう,"1. Zhou dynasty (China, approx. 1046-256 BCE), Chou dynasty<br>2. perimeter<br>3. counter for laps or circuits",N1,5,ということで　この３５<b>周</b>,So these 35 laps,"S01E08, S01E37, S01E46, S01E48"
搭載,とうさい,"1. loading (on board), equipping<br>2. equipped (with), built-in",Unlabeled,5,更に進化させたメテオベアリングを<b>搭載</b>。,Equipped with a more advanced meteor bearing.,"S01E08, S01E13, S01E23, S01E35"
人気,にんき,"1. popularity, public favor<br>2. condition (e.g. market), tone, character, nature",N3,5,<b>人気</b>なんだって！,It's popular!,"S01E08, S01E11, S01E13, S01E21"
きれる,きれる,"1. to break, to snap, to be cut, to split, to crack<br>2. to be injured<br>3. to wear out, to be worn out<br>4. to break, to burst, to collapse<br>5. to wear off, to stop working, to go dead<br>6. to expire (time limit, etc.), to run out, to become due<br>7. to run out (of stock, etc.), to be exhausted, to be used up, to be sold out, to be out of<br>8. to be broken off (e.g. of a relationship), to break up, to have severed ties, to be cut off, to be disconnected<br>9. to cut well, to be sharp<br>10. to be sharp-minded, to be keen, to be shrewd, to be quick-witted, to be able<br>11. to be short of, to drop under (a certain figure), to beat (e.g. a record time)<br>12. to dry off<br>13. to curve, to veer<br>14. to shuffle (cards)<br>15. to get angry, to snap, to blow one's top, to lose one's temper, to flip<br>16. to be able to do completely",Unlabeled,5,防ぎ<b>きれる</b>とでも思ったか？,Did you think you could prevent it?,"S01E08, S01E13, S01E49"
奪う,うばう,"1. to snatch away, to dispossess, to steal",N3,5,とっとと　<b>奪っ</b>たタヴァネルを返せ！,Quickly return the stolen Tavanel!,"S01E09, S01E10, S01E13, S01E33, S01E40"
何者,なにもの,"1. who, what kind of person",Unlabeled,5,<b>何者</b>かに盗まれたようです。,It looks like someone stole it.,"S01E09, S01E15, S01E37, S01E39, S01E43"
怒り,いかり,"1. anger, rage, fury, wrath, indignation",N1,5,恨みと<b>怒り</b>を胸に抱いて。,Holding resentment and anger in my heart.,"S01E09, S01E11, S01E43"
忍法,にんぽう,1. ninja arts,Unlabeled,5,<b>忍法</b>を見せてやるでござる。,I'll show you the art of ninja.,"S01E10, S01E13"
術,じゅつ,"1. art, technique<br>2. means, way<br>3. trick, trap, plot, stratagem<br>4. magic",Unlabeled,5,滝ツボの<b>術</b>で涙を流さぬ,Don't shed tears with Takitsubo's technique,"S01E10, S01E11, S01E42"
それだけ,それだけ,"1. that much, as much, to that extent, only that, that alone, no more than that, that is all (when finished speaking)",Unlabeled,5,<b>それだけ</b>かな。,I guess that's it.,"S01E10, S01E18, S01E20, S01E39, S01E40"
小さな,ちいさな,"1. small, little, tiny",N5,5,「ペン問」の<b>小さな</b>アイドル　マイケルです！,"I'm Michael, the little idol of ""Pen Questions""!","S01E10, S01E27, S01E28, S01E30, S01E36"
程度,ていど,"1. degree, amount, grade, standard, of the order of (following a number), about, approximately",N3,5,その<b>程度</b>で　マヒサスを撃ち抜こう,Let's defeat Mahisas at that level.,"S01E10, S01E23, S01E31, S01E39, S01E49"
しかも,しかも,"1. moreover, furthermore<br>2. nevertheless, and yet",N3,5,<b>しかも</b>　このザクロがシュートしたことに,"Moreover, this pomegranate shot","S01E10, S01E11, S01E18, S01E34, S01E43"
隠す,かくす,"1. to hide, to conceal",N3,5,秘密を<b>隠し</b>ている。,hiding a secret.,"S01E10, S01E27, S01E49, S01E50, S01E51"
聞こえる,きこえる,"1. to be heard, to be audible<br>2. to be said to be, to be reputed",N4,5,<b>聞こえ</b>ぬでござる。,I can't hear you.,"S01E10, S01E20, S01E30, S01E33, S01E34"
口,くち,"1. mouth<br>2. opening, hole, gap, orifice<br>3. mouth (of a bottle), spout, nozzle, mouthpiece<br>4. gate, door, entrance, exit<br>5. speaking, speech, talk (i.e. gossip)<br>6. taste, palate<br>7. mouth (to feed)<br>8. opening (i.e. vacancy), available position<br>9. invitation, summons<br>10. kind, sort, type<br>11. opening (i.e. beginning)<br>12. counter for mouthfuls, shares (of money), and swords",N5,5,でも　カードと発射<b>口</b>は,But the card and the launch port,"S01E10, S01E17, S01E21, S01E33, S01E47"
どく,どく,"1. poison, toxicant<br>2. harm, evil influence<br>3. ill will, spite, malice<br>4. abusive language",Unlabeled,5,挑んでくれるのは　<b>どい</b>つだ？,Who will challenge me?,"S01E10, S01E21, S01E47"
遠心,えんしん,1. centrifuge,Unlabeled,5,<b>遠心</b>力で回すのが　ポイントだ。,The key is to use centrifugal force to spin it.,"S01E10, S01E18, S01E32, S01E46, S01E48"
あわせる,あわせる,"1. to make (someone) to meet, to let (someone) meet<br>2. to expose to, to subject to",Unlabeled,5,<b>あわせ</b>もつ爆丸バトル。,Bakugan battle.,"S01E11, S01E15, S01E26, S01E28, S01E31"
もつ,もつ,"1. to hold (in one's hand), to take, to carry<br>2. to possess, to have, to own<br>3. to maintain, to keep<br>4. to last, to be durable, to keep, to survive<br>5. to take charge of, to be in charge of<br>6. to hold (meeting, etc.), to have (opportunity, etc.)",Unlabeled,5,そう長くは<b>もた</b>ないぞ。,It won't last long.,"S01E11, S01E31, S01E33, S01E38"
すみません,すみません,"1. excuse me, pardon me, I'm sorry, I beg your pardon<br>2. thank you",N3,5,はい　<b>すみません</b>！,"Yes, sorry!","S01E11, S01E32, S01E41, S01E51"
たんす,たんす,"1. chest of drawers, bureau, cabinet, tansu, dresser",N2,5,《ということがあっ<b>たんす</b>。,《That happened.,"S01E11, S01E16, S01E33, S01E39, S01E50"
ヘッド,ヘッド,1. head,Unlabeled,5,僕には見えた　ゲル<b>ヘッド</b>。,I saw a gel head.,"S01E11, S01E36, S01E37, S01E45"
クロス,クロス,"1. cross<br>2. crossing, intersecting<br>3. cross (soccer)",Unlabeled,5,腕を<b>クロス</b>するときは　毎回,Every time you cross your arms,"S01E11, S01E12, S01E26"
ＳＢＳ,ＳＢＳ,Esubiesu,Unlabeled,5,そのとおり！　<b>ＳＢＳ</b>。,that's right! SBS.,"S01E11, S01E12, S01E49"
横向き,よこむき,"1. turning sideways, landscape orientation",Unlabeled,5,まずは　ヨーヨーを<b>横向き</b>に。,"First, turn the yo-yo sideways.","S01E11, S01E18, S01E19, S01E28, S01E31"
配置,はいち,"1. arrangement (of resources), deployment, stationing, posting, disposition, configuration, layout",N1,5,ゲザードを横向きに<b>配置</b>したっす。,I placed Gezard horizontally.,"S01E11, S01E46, S01E50"
きっと,きっと,"1. surely, undoubtedly, almost certainly, most likely (e.g. 90 percent)<br>2. sternly, severely<br>3. having no slack, rigid, stiff, tight<br>4. suddenly, abruptly, instantly",N4,5,<b>きっと</b>　タヴァネルカップも。,I'm sure the Tavanel Cup too.,"S01E11, S01E21, S01E31, S01E36, S01E51"
甘い,あまい,"1. sweet-tasting, sweet, sugary, sugared<br>2. fragrant (smelling), sweet (music)<br>3. lightly salted, light in salt, not spicy<br>4. naive, overly optimistic, soft on, generous, indulgent, easy-going, lenient<br>5. half-hearted, not finished properly<br>6. insufficient, not satisfactory, inadequate, loose<br>7. mild<br>8. tempting, enticing, luring",N5,5,<b>甘い</b>友情は命取りになる。,Sweet friendship can be fatal.,"S01E11, S01E30, S01E44, S01E49"
次に,つぎに,"1. next, then, after that",Unlabeled,5,<b>次に</b>シュートを撃つのは　あのジンザだ。,The next one to shoot is that Jinza.,"S01E11, S01E30, S01E31, S01E38, S01E41"
パンツ,パンツ,"1. underpants, pants, briefs, panties, shorts, knickers<br>2. trousers (esp. women's), jodhpurs, breeches, pants, trunks (e.g. swimming)",N2,5,<b>パンツ</b>はいてないんだよ～！,I'm not wearing any pants!,"S01E11, S01E35, S01E46"
伝わる,つたわる,"1. to be handed down, to be introduced, to be transmitted, to be circulated, to go along, to walk along",N2,5,クロスに<b>伝わり</b>　ガロウに伝わり→,"It is transmitted to Cross, it is transmitted to Garou →",S01E12
しれる,しれる,"1. to become known, to come to light, to be discovered<br>2. to be known, to be understood<br>3. to obviously not amount to much, to seem trivial<br>4. to be evident, to be obvious, to go without saying<br>5. to be very intense (worry, hope, etc.), to be extremely severe",Unlabeled,5,よるものでは　ないかも<b>しれ</b>んぞ。,It might not depend on it.,"S01E12, S01E13, S01E18, S01E28, S01E45"
自己,じこ,"1. self, oneself",N1,5,ファルコにも<b>自己</b>進化爆丸の能力が,Falco also has the ability of self-evolving Bakugan.,"S01E12, S01E18, S01E23, S01E27"
変わる,かわる,"1. to change, to be transformed, to be altered, to vary<br>2. to move to<br>3. to be different, to be uncommon, to be unusual",N4,5,<b>変わっ</b>てはおらん。,It hasn't changed.,"S01E12, S01E14, S01E25, S01E46"
によって,によって,"1. according to, by (means of), due to, because of",Unlabeled,5,メタルパーツを吸収すること<b>によって</b>,By absorbing metal parts,"S01E13, S01E38, S01E41, S01E48, S01E49"
ともい,きょうせい,"1. coexistence, living together<br>2. symbiosis<br>3. paragenesis",Unlabeled,5,＜バトルを制したのは　<b>ともき</b>君。,<The one who won the battle was Tomoki-kun.,"S01E14, S01E15"
もしかして,もしかして,"1. perhaps, possibly, maybe, by any chance, if I'm not mistaken<br>2. if, in case, in the event that",Unlabeled,5,<b>もしかして</b>　マスター・キルトが,Maybe Master Quilt,"S01E14, S01E35, S01E36, S01E43, S01E49"
くさい,くさい,"1. stinking, smelly<br>2. suspicious, fishy<br>3. clumsy, unskilled<br>4. smelling of<br>5. looking like, appearing like, smacking of, -ish",Unlabeled,5,ええ？　ペンど<b>くさい</b>なあ。,Yeah? The pen is terrible.,"S01E14, S01E15"
先生,せんせい,"1. teacher, instructor, master<br>2. sensei, title or form of address for a teacher, master, doctor, lawyer, etc.<br>3. intimate or teasing form of address<br>4. one's elder",N5,5,<b>先生</b>が自分であげちゃったよ！,My teacher gave it to me himself!,"S01E15, S01E34, S01E42"
サボテンスクワット,サボテンスクワット,1. cactus squat (Auto-translated),Unlabeled,5,<b>サボテンスクワット</b>　１００回！,Cactus squats 100 times!,"S01E15, S01E18, S01E24, S01E26, S01E37"
６つ,むっつ,1. six<br>2. six years of age<br>3. six o'clock (old time system),Unlabeled,5,しかも<b>６つ</b>のパーツが揃っている。,"Moreover, there are 6 parts included.","S01E15, S01E18, S01E46, S01E48"
様子,ようす,"1. state, state of affairs, situation, circumstances<br>2. appearance, look, aspect<br>3. sign, indication",N3,5,修理の<b>様子</b>は　どうかと思ってね。,I was wondering how the repairs were going.,"S01E15, S01E22, S01E31, S01E46, S01E49"
桃,もも,1. peach (Prunus persica),Unlabeled,5,誰かが<b>桃</b>を拾いにいかないと→,Someone has to go pick up the peaches →,S01E15
かなう,かなう,"1. to come true (of a wish, prayer, etc.), to be realized, to be fulfilled<br>2. to suit (e.g. a purpose), to meet (wishes, ideals, etc.), to conform to (standards, rules, etc.), to be consistent with<br>3. to match (implies competition), to rival, to bear (e.g. the heat)",Unlabeled,5,あのムニキスが　<b>かなわ</b>ぬとは。,That Munikis can't be beat.,"S01E16, S01E27, S01E40, S01E49, S01E51"
サヴァク,サヴァク,1. Savak (Auto-translated),Unlabeled,5,《ライチ：<b>サヴァク</b>を使ったにしても→,《Lychee: Even if you use Savak →,"S01E16, S01E18, S01E43"
消費,しょうひ,"1. consumption, expenditure",N3,5,<b>消費</b>税を上げるべきです！,We should raise the consumption tax!,S01E16
税,ぜい,1. tax,N3,5,消費<b>税</b>を上げるべきです！,We should raise the consumption tax!,S01E16
使い手,つかいて,"1. user, consumer, employer<br>2. master (e.g. of swordsmanship)<br>3. prodigal, spendthrift",Unlabeled,5,お前か　ギフジンリュウの<b>使い手</b>は。,Are you the user of Gifujin Ryu?,"S01E17, S01E36, S01E39"
恐怖,きょうふ,"1. fear, dread, dismay, terror, horror, scare, panic",N3,5,奴の放つ<b>恐怖</b>という名の強大な闇。,The mighty darkness called fear that he releases.,"S01E17, S01E27, S01E43"
受け止める,うけとめる,"1. to catch, to stop the blow<br>2. to react to, to take (advice, etc.), to accept, to come to grips with",N1,5,ガノレーダを<b>受け止める</b>とは,What does it mean to catch Gano Radar?,"S01E17, S01E20, S01E21, S01E31, S01E46"
イビルホールド,イビルホールド,1. evil hold (Auto-translated),Unlabeled,5,爆ＴＥＣＨ　<b>イビルホールド</b>。,Baku TECH Evil Hold.,"S01E17, S01E25, S01E43, S01E44"
捨てる,すてる,"1. to throw away, to cast away, to dump, to discard<br>2. to abandon, to desert, to leave<br>3. to give up, to resign",N4,5,<b>捨てる</b>捨てる。,throw away throw away,"S01E17, S01E36, S01E37"
そろそろ,そろそろ,"1. slowly, quietly, steadily, gradually, gingerly<br>2. soon, momentarily, before long, any time now",N4,5,<b>そろそろ</b>用意ができたころだ。,It's almost ready.,"S01E18, S01E30, S01E34, S01E37, S01E39"
使える,つかえる,"1. to be usable, to be serviceable, to be useful",Unlabeled,5,そのカード　ドラガオンには<b>使え</b>ないっす。,That card cannot be used against Dragaon.,"S01E19, S01E32"
実は,じつは,"1. as a matter of fact, by the way, to tell you the truth, to be honest, frankly",N3,5,<b>実は</b>　爆丸が　とても,"Actually, Bakugan is very","S01E19, S01E34, S01E39, S01E40, S01E51"
ブルー,ブルー,"1. blue (colour, color)<br>2. sad, down (in the dumps)",N1,5,<b>ブルー</b>マウンテン。,blue mountain.,S01E19
ちょうど,ちょうど,"1. exactly, precisely, just, right<br>2. as if, as though, quite",N5,5,ここに<b>ちょうど</b>道具もあるし→,There are also tools here →,"S01E20, S01E31, S01E34, S01E36, S01E48"
スピード,スピード,1. speed,N1,5,あんなに<b>スピード</b>があるなんて。,I can't believe it has that much speed.,"S01E20, S01E37, S01E45"
鳥,とり,"1. bird<br>2. bird meat (esp. chicken meat), fowl, poultry",N5,5,<b>鳥</b>を　そんな目で見るな～！,Don't look at birds like that!,S01E20
いやいや,いやいや,"1. no!, no no!, no, not at all",Unlabeled,5,<b>いやいや</b>いや　ちょっと。,"No, no, no, just a little.","S01E21, S01E25, S01E31, S01E34, S01E45"
修理,しゅうり,"1. repair, mending, fixing, servicing",N3,5,<b>修理</b>の様子は　どうかと思ってね。,I was wondering how the repairs were going.,"S01E22, S01E23"
他,ほか,"1. other (place, thing, person), the rest<br>2. outside, beyond<br>3. nothing except, nothing but, nothing apart from, nothing aside from, no choice (but to)<br>4. besides..., in addition to...",N3,5,<b>他</b>のヨーヨーでやってもできないぞ。,You can't do it with any other yo-yo.,"S01E22, S01E25, S01E28, S01E34"
ジャグリング・トラピーズ,ジャグリング・トラピーズ,1. juggling trapeze (Auto-translated),Unlabeled,5,今日のトリックは　<b>ジャグリング・トラピーズ</b>。,Today's trick is juggling trapeze.,S01E22
わざと,わざと,"1. on purpose, deliberately, intentionally",N3,5,コウは　<b>わざと</b>怒らせたんだよ。,Kou purposely made you angry.,"S01E23, S01E32, S01E36, S01E42"
イエー,イエス,1. Jesus (Christ)<br>2. Yes,Unlabeled,5,巻き　巻き　巻き　<b>イエー</b>。,"Roll, roll, roll, yeah.","S01E23, S01E39"
ごとし,ごとし,"1. like, as if, the same as",Unlabeled,5,人間<b>ごとき</b>が　余にかなうと,Being human is more than enough,"S01E25, S01E30, S01E31, S01E49, S01E51"
ハブスタック・スリーパー,ハブスタック・スリーパー,1. hubstack sleeper (Auto-translated),Unlabeled,5,まずは　<b>ハブスタック・スリーパー</b>。,First up is the Hubstack Sleeper.,"S01E25, S01E28"
グラインドサターン,グラインドサターン,1. grind saturn (Auto-translated),Unlabeled,5,<b>グラインドサターン</b>のみのオリジナルトリック。,An original trick only available on Grind Saturn.,"S01E25, S01E27, S01E28"
わっ,わっ,"1. boo! (sound used to scare someone)<br>2. ugh (dissatisfaction, aggravation)<br>3. ulp (consternation)",Unlabeled,5,う<b>わっ</b>　うわっ　すごい！,"Wow, Wow, amazing!","S01E25, S01E33, S01E42, S01E44"
似合う,にあう,"1. to suit, to match, to become, to be like",N3,5,<b>似合っ</b>ておるぞ。,It suits you.,"S01E26, S01E35, S01E51"
会う,あう,"1. to meet, to encounter, to see<br>2. to have an accident, to have a bad experience",N5,5,次に<b>会う</b>ときは　敵同士だ。,"The next time we meet, we'll be enemies.","S01E26, S01E30, S01E38, S01E40"
チーム,チーム,1. team,N3,5,先攻　日ノ出春晴　黒無ライチ<b>チーム</b>。,"First attack: Haruharu Hinode, Kuronashi Lychee team.","S01E27, S01E30, S01E40, S01E42"
食う,くう,"1. to eat<br>2. to live, to make a living, to survive<br>3. to bite, to sting (as insects do)<br>4. to tease, to torment, to taunt, to make light of, to make fun of<br>5. to encroach on, to eat into, to consume<br>6. to defeat a superior, to threaten a position<br>7. to consume time and-or resources<br>8. to receive something (usu. an unfavourable event)<br>9. to have sexual relations with a woman, esp. for the first time",N3,5,メタルパーツを<b>食っ</b>たでやす。,It's easy to eat metal parts.,"S01E27, S01E35, S01E38, S01E49"
ハガードグマ,ハガードグマ,1. haggard bear (Auto-translated),Unlabeled,5,お前は<b>ハガードグマ</b>を。,You're Haggard Bear.,"S01E31, S01E33"
斬る,きる,"1. to kill (a human) using a blade (sword, machete, knife, etc.), to slice (off), to lop (off), to cut (off)",N2,5,<b>斬</b>刃を見切っただと？,You say you saw through the slashing blade?,S01E32
ウインドミル,ウインドミル,Uindomiru,Unlabeled,5,<b>ウインドミル</b>が先にスタンドしたっす。,Windmill stood first.,S01E32
不足,ふそく,"1. insufficiency, deficiency, shortage, lack, scarcity, deficit<br>2. dissatisfaction, discontent, complaint",N3,5,ふん　相手にとって<b>不足</b>はない。,"Hmm, there is nothing lacking for the other party.","S01E32, S01E36, S01E40, S01E44, S01E45"
用意,ようい,"1. preparation, arrangements, provision, getting ready, laying out (e.g. a meal)",N4,5,おやつの<b>用意</b>ができてるよ。,The snack is ready.,"S01E34, S01E35, S01E38, S01E39, S01E45"
デザイン,デザイン,1. design,N1,5,どうすればいいんだ　<b>デザイン</b>かぁ。,What should I do? Design?,"S01E35, S01E41"
言葉,ことば,"1. language, dialect<br>2. word, words, phrase, term, expression, remark<br>3. speech, (manner of) speaking<br>4. learning to speak, language acquisition",N5,5,言った<b>言葉</b>が　気になるんだ。,I'm curious about what you said.,"S01E36, S01E37, S01E43, S01E51"
まんじゅう,まんじゅう,"1. manjū, steamed yeast bun with filling",Unlabeled,5,<b>まんじゅう</b>にしよう　まんじゅう。,Let's make it into a manju. Manju.,"S01E39, S01E40"
もち,もち,"1. mochi, (sticky) rice cake",Unlabeled,5,今日のご飯は　お<b>もち</b>ね。,Today's meal is rice cake.,"S01E39, S01E40"
ふふふ,ふふふ,"1. ha ha ha, hee hee hee",Unlabeled,5,<b>ふふふ</b>。　これが闇属性のネジか。,Hehehe. Is this a dark attribute screw?,"S01E40, S01E42, S01E43, S01E50"
つり,つり,"1. fishing, angling<br>2. change (for a purchase)<br>3. clickbaiting<br>4. trolling, writing deliberately inflammatory posts online",Unlabeled,5,ほんとだ　<b>つり</b>革みたい！,"It’s true, it’s like a hanging strap!",S01E40
イエイ,いえいぬ,1. domestic dog (Canis lupus familiaris),Unlabeled,5,もちろん！　<b>イエイ</b>！,of course! Yay!,"S01E42, S01E46"
イーグル,イーグル,"1. eagle (bird of prey, Accipitridae family)",Unlabeled,5,今日のレーザー<b>イーグル</b>の紹介　頼むぜ。,"Introducing today's Laser Eagle, please.","S01E47, S01E48, S01E49, S01E50, S01E51"
併せ持つ,あわせもつ,"1. to have two things (at the same time) (e.g. good and bad points), to also have something (in addition to something else)",Unlabeled,4,要素を<b>併せ持つ</b>爆丸バトル。,A Bakugan battle that combines elements.,"S01E01, S01E04, S01E05, S01E06"
急ぐ,いそぐ,"1. to hurry, to rush, to hasten, to make something happen sooner",N4,4,<b>急が</b>ないと売り切れちゃう。,"If you don't hurry, it will be sold out.","S01E01, S01E11, S01E38"
危ない,あぶない,"1. dangerous, risky, hazardous, perilous, precarious<br>2. in danger, in jeopardy, critical, grave, at risk<br>3. uncertain, unreliable, insecure, unsteady, doubtful<br>4. close (call), narrow (escape)",N5,4,はい　切れると大変<b>危ない</b>ので。,"Yes, it is very dangerous if it breaks.","S01E01, S01E02, S01E17, S01E20"
自信,じしん,"1. self-confidence, confidence (in oneself)",N1,4,大した<b>自信</b>だけど　爆丸を始めて,"I have a lot of confidence, but I started playing Bakugan.","S01E01, S01E02, S01E05, S01E49"
ホームラン,ホームラン,1. home run,Unlabeled,4,まわすのが　この<b>ホームラン</b>。,This is a home run.,"S01E01, S01E10, S01E30"
ﾏｲｸ,ﾏｲｸ,1. Mike (Auto-translated),Unlabeled,4,[<b>ﾏｲｸ</b>]ナターニナ　スタンド　クリティカルＫ．Ｏ！,[Mike] Natanina Stand Critical K. O!,S01E01
飛ばす,とばす,"1. to let fly, to make fly, to send flying, to blow off (e.g. in the wind), to launch, to fire, to hurl, to shoot<br>2. to skip over, to leave out, to omit, to drop (e.g. a stitch)<br>3. to run fast, to drive fast, to gallop<br>4. to spray, to splash, to spatter<br>5. to say without reservation, to call out (e.g. a jeer), to rattle off (e.g. a joke)<br>6. to spread (e.g. a rumour), to circulate, to send out (a message), to issue (e.g. an appeal)<br>7. to transfer (to a less important post), to send away (e.g. to a provincial branch), to demote<br>8. to dispatch quickly (e.g. a reporter)<br>9. to get rid of, to burn off (alcohol)<br>10. to attack (e.g. with a leg manoeuvre)<br>11. to do vigorously, to do roughly, to do energetically",N3,4,クリティカルで<b>飛ばし</b>てやる！,I'll hit it with a critical hit!,"S01E01, S01E02, S01E12, S01E28"
取れる,とれる,"1. to come off, to be removed<br>2. to disappear (of pain, a fever, etc.)<br>3. to be caught, to be harvested<br>4. to be interpreted (as), to be taken (as)<br>5. to be attained (of balance, etc.)<br>6. to be obtainable",N3,4,後ろのカードが<b>取れる</b>というわけだ。,This means that you can take the card at the back.,"S01E01, S01E02, S01E27, S01E41"
激突,げきとつ,"1. crash into, clash",Unlabeled,4,地面に<b>激突</b>しちゃうので注意！,Be careful as you will crash into the ground!,"S01E01, S01E35, S01E42, S01E45"
問題,もんだい,"1. question (e.g. on a test), problem<br>2. problem (e.g. societal, political), question, issue, subject (e.g. of research), case, matter<br>3. question (i.e. doubt)<br>4. public discussion, controversy<br>5. trouble, problem, inconvenience, difficulty",N5,4,時間の<b>問題</b>だな。,It's only a matter of time.,"S01E01, S01E12, S01E34"
主人公,しゅじんこう,"1. protagonist, main character, hero(ine) (of a story)<br>2. head of household",N1,4,新<b>主人公</b>を鍛えていくよ。,I'm going to train a new protagonist.,S01E01
世界中,せかいじゅう,"1. around the world, throughout the world",Unlabeled,4,新主人公は<b>世界中</b>を回って,The new protagonist travels around the world,"S01E01, S01E22, S01E34"
登場,とうじょう,"1. entry (on stage), appearance (on screen)<br>2. entrance, introduction (into a market)",N2,4,主人公の<b>登場</b>です。,The main character appears.,"S01E01, S01E12, S01E26"
足りる,たりる,"1. to be sufficient, to be enough<br>2. to be worth doing, to be worthy of, to deserve<br>3. to do (the job), to serve, to answer",N4,4,<b>足り</b>ぬからだ。,Because it's not enough.,"S01E02, S01E26, S01E32, S01E41"
一つ,ひとつ,"1. one<br>2. for one thing<br>3. only<br>4. (not) even<br>5. just (e.g. ""just try it"")<br>6. some kind of, one type of",N5,4,爆丸と<b>一つ</b>になり　初めて彼らは,"For the first time, they became one with Bakugan.","S01E02, S01E41, S01E43, S01E50"
発揮,はっき,"1. show (of power, ability, etc.), exhibition, demonstration, display, manifestation",N2,4,はじめて威力を<b>発揮</b>するのだ。,It shows its power for the first time.,"S01E02, S01E13, S01E22, S01E45"
以内,いない,"1. within, inside of, less than",N4,4,３発<b>以内</b>でクリティカルＫ．Ｏすること。,Critical K within 3 shots. To do O.,"S01E02, S01E40, S01E47"
弾く,はじく,"1. to flip, to snap, to flick<br>2. to repel<br>3. to use (an abacus), to calculate<br>4. to strum, to pluck the strings (of a guitar, etc.)",N5,4,<b>弾か</b>れた！,It was bounced!,"S01E02, S01E27, S01E28"
合格,ごうかく,"1. success, passing (e.g. exam), eligibility",N3,4,スタンドできたら<b>合格</b>だよ。,"If you can stand, you'll pass.","S01E02, S01E06"
結果,けっか,"1. result, consequence, outcome, effect<br>2. coming to fruition, bearing fruit<br>3. as a result, consequently, therefore",N3,4,＜続く　シュンとテイラーはご覧の<b>結果</b>。,<Continued Shun and Taylor are the results shown.,"S01E02, S01E03, S01E12, S01E40"
おはよう,おはよう,1. good morning,N2,4,なおと君　<b>おはよう</b>。,"Naoto-kun, good morning.","S01E02, S01E11, S01E31, S01E50"
